tube.ID,Timepoint,Date,Year,Time,Treatment,Temp,Cone,Culture,Family,ReefMom,Mom,Dad,Species,tube.ID,Replicate,CrossType,Lifestage,SymbiontTreatment,Dataform,Cumulative.hrs,Mom2,Dad2,Cross,Cross_2,No.LarvaeInStart,No.LarvaeInExpected,No.LarvaeInObserved,Percent_Survival_atend,"Alive, Dead, Sampled",Infected? (Y or N),No.Cells1,No.Cells2,No.Cells3,PAM(EffectiveQuant),Area (mm^2),MicroscopeImageName,PAM File Name,Date Sampled,Settlement
8,0,2024-04-10,2024,15:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,8,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
9,0,2024-04-10,2024,15:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,9,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
10,0,2024-04-10,2024,15:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,10,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
11,0,2024-04-10,2024,15:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,11,C,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
12,0,2024-04-10,2024,15:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,12,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
13,0,2024-04-10,2024,15:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,13,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
14,0,2024-04-10,2024,15:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,14,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
15,0,2024-04-10,2024,15:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,15,B,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
16,0,2024-04-10,2024,15:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,16,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
17,0,2024-04-10,2024,15:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,17,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
18,0,2024-04-10,2024,15:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,18,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
19,0,2024-04-10,2024,15:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,19,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
20,0,2024-04-10,2024,15:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,20,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
21,0,2024-04-10,2024,15:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,21,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
22,0,2024-04-10,2024,15:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,22,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
23,0,2024-04-10,2024,15:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,23,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
24,0,2024-04-10,2024,15:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,24,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
25,0,2024-04-10,2024,15:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,25,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
26,0,2024-04-10,2024,15:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,26,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
27,0,2024-04-10,2024,15:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,27,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
28,0,2024-04-10,2024,15:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,28,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
29,0,2024-04-10,2024,15:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,29,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
30,0,2024-04-10,2024,15:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,30,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
31,0,2024-04-10,2024,15:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,31,A,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
32,0,2024-04-10,2024,15:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,32,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
33,0,2024-04-10,2024,15:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,33,C,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
34,0,2024-04-10,2024,15:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,34,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
35,0,2024-04-10,2024,15:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,35,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
36,0,2024-04-10,2024,15:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,36,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
37,0,2024-04-10,2024,15:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,37,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
38,0,2024-04-10,2024,15:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,38,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
39,0,2024-04-10,2024,15:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,39,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
40,0,2024-04-10,2024,15:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,40,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
41,0,2024-04-10,2024,15:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,41,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
42,0,2024-04-10,2024,15:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,42,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,0,0,0,,,NA,NA,,
1,1,2024-04-11,2024,10:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,1,B,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.070075758,0.348,88,T1V1-6,,
2,1,2024-04-11,2024,10:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,2,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.194035,0.193,89,T1V1-6,,
3,1,2024-04-11,2024,10:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,3,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.399596667,0.297,90,T1V1-6,,
4,1,2024-04-11,2024,10:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,4,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.166955,0.243,91,T1V1-6,,
5,1,2024-04-11,2024,10:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,5,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.5098,0.343,92,T1V1-6,,
6,1,2024-04-11,2024,10:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,6,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.34272,0.27,93,T1V1-6,,
7,1,2024-04-11,2024,10:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,7,B,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0,0.217,94,T1V7-12,,
8,1,2024-04-11,2024,10:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,8,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.406386067,0.255,95,T1V7-12,,
9,1,2024-04-11,2024,10:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,9,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,23,92,Alive,N,,,,0.219932918,0.278,96,T1V7-12,,
10,1,2024-04-11,2024,10:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,10,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.521655,0.329,97,T1V7-12,,
11,1,2024-04-11,2024,10:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,11,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,23,92,Alive,N,,,,0.26467,0.233,98,T1V7-12,,
12,1,2024-04-11,2024,10:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,12,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.301490515,0.218,99,T1V7-12,,
13,1,2024-04-11,2024,10:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,13,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.13606,0.156,100,T1V13-18,,
14,1,2024-04-11,2024,10:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,14,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.082010582,0.146,101,T1V13-18,,
15,1,2024-04-11,2024,10:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,15,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.136650315,0.248,102,T1V13-18,,
16,1,2024-04-11,2024,10:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,16,C,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.147924528,0.349,103,T1V13-18,,
17,1,2024-04-11,2024,10:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,17,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.330894596,0.234,104,T1V13-18,,
18,1,2024-04-11,2024,10:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,18,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.125396203,0.284,105,T1V13-18,,
19,1,2024-04-11,2024,10:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,19,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.045594578,0.275,106,T1V19-24,,
20,1,2024-04-11,2024,10:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,20,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.375873476,0.249,107,T1V19-24,,
21,1,2024-04-11,2024,10:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,21,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.237871309,0.281,108,T1V19-24,,
22,1,2024-04-11,2024,10:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,22,A,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,23,92,Alive,N,,,,0.432754881,0.278,109,T1V19-24,,
23,1,2024-04-11,2024,10:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,23,C,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.127348643,0.254,110,T1V19-24,,
24,1,2024-04-11,2024,10:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,24,A,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.177976593,0.259,111,T1V19-24,,
25,1,2024-04-11,2024,10:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,25,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.173143138,0.244,112,T1V25-30,,
26,1,2024-04-11,2024,10:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,26,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.119122257,0.158,113,T1V25-30,,
27,1,2024-04-11,2024,10:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,27,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,24,96,Alive,N,,,,0.388478864,0.29,114,T1V25-30,,
28,1,2024-04-11,2024,10:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,28,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.329291226,0.246,115,T1V25-30,,
29,1,2024-04-11,2024,10:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,29,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,24,96,Alive,N,,,,0.213163406,0.27,116,T1V25-30,,
30,1,2024-04-11,2024,10:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,30,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.182457903,0.27,117,T1V25-30,,
31,1,2024-04-11,2024,10:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,31,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.19241774,0.253,118,T1V31-36,,
32,1,2024-04-11,2024,10:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,32,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0,0.173,119,T1V31-36,,
33,1,2024-04-11,2024,10:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,33,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0,0.139,120,T1V31-36,,
34,1,2024-04-11,2024,10:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,34,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.053097345,0.14,121,T1V31-36,,
35,1,2024-04-11,2024,10:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,35,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,24,96,Alive,N,,,,0.137294921,0.37,122,T1V31-36,,
36,1,2024-04-11,2024,10:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,36,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.283571269,,,T1V31-36,,
37,1,2024-04-11,2024,10:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,37,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.428521714,0.302,123,T1V37-42,,
38,1,2024-04-11,2024,10:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,38,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,22,88,Alive,N,,,,0,0.244,124,T1V37-42,,
39,1,2024-04-11,2024,10:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,39,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.283347142,0.264,125,T1V37-42,,
40,1,2024-04-11,2024,10:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,40,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.233197556,0.263,126,T1V37-42,,
41,1,2024-04-11,2024,10:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,41,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.348760331,0.237,127,T1V37-42,,
42,1,2024-04-11,2024,10:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,42,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.366293944,0.315,128,T1V37-42,,
1,1,2024-04-11,2024,10:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,1,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.197261536,0.233,snap_045,T2V1-6,,
2,1,2024-04-11,2024,10:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,2,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0,0.313,snap_046,T2V1-6,,
3,1,2024-04-11,2024,10:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,3,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0,0.27,snap_047,T2V1-6,,
4,1,2024-04-11,2024,10:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,4,B,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0,0.278,snap_048,T2V1-6,,
5,1,2024-04-11,2024,10:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,5,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0,0.326,snap_049,T2V1-6,,
6,1,2024-04-11,2024,10:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,6,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.270077335,0.283,snap_050,T2V1-6,,
7,1,2024-04-11,2024,10:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,7,A,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0,0.234,snap_051,T2V7-12,,
8,1,2024-04-11,2024,10:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,8,C,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,22,88,Alive,N,,,,0.297886139,0.255,snap 52+53,T2V7-12,,
9,1,2024-04-11,2024,10:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,9,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.283793347,0.278,54,T2V7-12,,
10,1,2024-04-11,2024,10:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,10,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.154054971,0.202,55,T2V7-12,,
11,1,2024-04-11,2024,10:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,11,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0,0.27,56,T2V7-12,,
12,1,2024-04-11,2024,10:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,12,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0,0.148,57,T2V7-12,,
13,1,2024-04-11,2024,10:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,13,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0,0.187,58,T2V13-18,,
14,1,2024-04-11,2024,10:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,14,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.362809902,0.225,59,T2V13-18,,
15,1,2024-04-11,2024,10:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,15,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0,0.271,60,T2V13-18,,
16,1,2024-04-11,2024,10:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,16,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.498951034,0.259,61,T2V13-18,,
17,1,2024-04-11,2024,10:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,17,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0.239654388,0.277,62,T2V13-18,,
18,1,2024-04-11,2024,10:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,18,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.412048922,0.292,63,T2V13-18,,
19,1,2024-04-11,2024,10:00,31,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,19,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0.304635561,0.294,64,T2V19-24,,
20,1,2024-04-11,2024,10:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,20,B,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0,0.299,65,T2V19-24,,
21,1,2024-04-11,2024,10:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,21,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,,,,0,0.337,66,T2V19-24,,
22,1,2024-04-11,2024,10:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,22,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,22,88,Alive,N,,,,0.111988514,0.196,67,T2V19-24,,
23,1,2024-04-11,2024,10:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,23,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,,,,0,0.233,68,T2V19-24,,
